iso_code,continent,location,date,population,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million
CAN,North America,Canada,07/07/2020,38454328,105524,219,326.429,8648,10,22.857,2744.138,5.695,8.489,224.89,0.26,0.594,0.99,73,1.898,581,15.109,,,,
CAN,North America,Canada,08/07/2020,38454328,105923,399,288,8657,9,17.857,2754.514,10.376,7.489,225.124,0.234,0.464,1.01,68,1.768,544,14.147,,,,
CAN,North America,Canada,09/07/2020,38454328,106155,232,280.286,8675,18,17,2760.548,6.033,7.289,225.592,0.468,0.442,1.02,72,1.872,564,14.667,,,,
CAN,North America,Canada,10/07/2020,38454328,106422,267,318.429,8701,26,20.286,2767.491,6.943,8.281,226.268,0.676,0.528,1.04,67,1.742,536,13.939,,,,
CAN,North America,Canada,11/07/2020,38454328,106793,371,290.429,8712,11,15.143,2777.139,9.648,7.553,226.554,0.286,0.394,1.06,66,1.716,544,14.147,,,,
CAN,North America,Canada,12/07/2020,38454328,107114,321,290.714,8723,11,13.714,2785.486,8.348,7.56,226.841,0.286,0.357,1.08,68,1.768,551,14.329,,,,
CAN,North America,Canada,13/07/2020,38454328,107335,221,290,8737,14,14.143,2791.233,5.747,7.541,227.205,0.364,0.368,1.1,71,1.846,523,13.601,,,,
CAN,North America,Canada,14/07/2020,38454328,107579,244,293.571,8747,10,14.143,2797.578,6.345,7.634,227.465,0.26,0.368,1.11,65,1.69,511,13.288,,,,
CAN,North America,Canada,15/07/2020,38454328,108144,565,317.286,8753,6,13.714,2812.271,14.693,8.251,227.621,0.156,0.357,1.12,62,1.612,507,13.184,,,,
CAN,North America,Canada,16/07/2020,38454328,108475,331,331.429,8761,8,12.286,2820.879,8.608,8.619,227.829,0.208,0.319,1.12,67,1.742,496,12.898,,,,
CAN,North America,Canada,17/07/2020,38454328,108816,341,342,8773,12,10.286,2829.746,8.868,8.894,228.141,0.312,0.267,1.13,65,1.69,492,12.794,,,,
CAN,North America,Canada,18/07/2020,38454328,109253,437,351.429,8790,17,11.143,2841.111,11.364,9.139,228.583,0.442,0.29,1.13,67,1.742,508,13.21,,,,
CAN,North America,Canada,19/07/2020,38454328,109658,405,363.429,8802,12,11.286,2851.643,10.532,9.451,228.895,0.312,0.293,1.12,71,1.846,513,13.341,,,,
CAN,North America,Canada,20/07/2020,38454328,109988,330,379,8811,9,10.571,2860.224,8.582,9.856,229.129,0.234,0.275,1.12,72,1.872,527,13.705,,,,
CAN,North America,Canada,21/07/2020,38454328,110327,339,392.571,8815,4,9.714,2869.04,8.816,10.209,229.233,0.104,0.253,1.11,74,1.924,546,14.199,,,,
CAN,North America,Canada,22/07/2020,38454328,111113,786,424.143,8821,6,9.714,2889.48,20.44,11.03,229.389,0.156,0.253,1.09,73,1.898,524,13.627,,,,
CAN,North America,Canada,23/07/2020,38454328,111684,571,458.429,8825,4,9.143,2904.328,14.849,11.921,229.493,0.104,0.238,1.09,67,1.742,465,12.092,,,,
CAN,North America,Canada,24/07/2020,38454328,112227,543,487.286,8833,8,8.571,2918.449,14.121,12.672,229.701,0.208,0.223,1.07,65,1.69,442,11.494,,,,
CAN,North America,Canada,25/07/2020,38454328,112659,432,486.571,8837,4,6.714,2929.683,11.234,12.653,229.805,0.104,0.175,1.05,63,1.638,426,11.078,,,,
CAN,North America,Canada,26/07/2020,38454328,113193,534,505,8844,7,6,2943.57,13.887,13.132,229.987,0.182,0.156,1.04,62,1.612,438,11.39,,,,
CAN,North America,Canada,27/07/2020,38454328,113543,350,507.857,8848,4,5.286,2952.672,9.102,13.207,230.091,0.104,0.137,1.03,61,1.586,423,11,,,,
CAN,North America,Canada,28/07/2020,38454328,113898,355,510.143,8852,4,5.286,2961.903,9.232,13.266,230.195,0.104,0.137,1.01,62,1.612,403,10.48,,,,
CAN,North America,Canada,29/07/2020,38454328,114584,686,495.857,8863,11,6,2979.743,17.839,12.895,230.481,0.286,0.156,1.01,71,1.846,415,10.792,,,,
CAN,North America,Canada,30/07/2020,38454328,114980,396,470.857,8874,11,7,2990.041,10.298,12.245,230.767,0.286,0.182,0.99,69,1.794,382,9.934,,,,
CAN,North America,Canada,31/07/2020,38454328,115392,412,452.143,8881,7,6.857,3000.755,10.714,11.758,230.949,0.182,0.178,0.98,71,1.846,367,9.544,,,,
CAN,North America,Canada,01/08/2020,38454328,115785,393,446.571,8891,10,7.714,3010.974,10.22,11.613,231.209,0.26,0.201,0.98,74,1.924,364,9.466,,,,
CAN,North America,Canada,02/08/2020,38454328,116298,513,443.571,8897,6,7.571,3024.315,13.341,11.535,231.365,0.156,0.197,0.97,76,1.976,363,9.44,,,,
CAN,North America,Canada,03/08/2020,38454328,116585,287,434.571,8903,6,7.857,3031.778,7.463,11.301,231.521,0.156,0.204,0.97,84,2.184,347,9.024,,,,
CAN,North America,Canada,04/08/2020,38454328,116870,285,424.571,8907,4,7.857,3039.19,7.411,11.041,231.625,0.104,0.204,0.98,84,2.184,347,9.024,,,,
CAN,North America,Canada,05/08/2020,38454328,117017,147,347.571,8909,2,6.571,3043.012,3.823,9.039,231.677,0.052,0.171,0.98,85,2.21,330,8.582,,,,
CAN,North America,Canada,06/08/2020,38454328,117777,760,399.571,8920,11,6.571,3062.776,19.764,10.391,231.963,0.286,0.171,0.98,81,2.106,299,7.775,,,,
CAN,North America,Canada,07/08/2020,38454328,118172,395,397.143,8924,4,6.143,3073.048,10.272,10.328,232.068,0.104,0.16,0.99,77,2.002,304,7.905,,,,
CAN,North America,Canada,08/08/2020,38454328,118546,374,394.429,8928,4,5.286,3082.774,9.726,10.257,232.172,0.104,0.137,0.99,75,1.95,299,7.775,,,,
CAN,North America,Canada,09/08/2020,38454328,118970,424,381.714,8932,4,5,3093.8,11.026,9.926,232.276,0.104,0.13,1,70,1.82,304,7.905,,,,
CAN,North America,Canada,10/08/2020,38454328,119206,236,374.429,8938,6,5,3099.937,6.137,9.737,232.432,0.156,0.13,1,67,1.742,281,7.307,,,,
CAN,North America,Canada,11/08/2020,38454328,119436,230,366.571,8943,5,5.143,3105.918,5.981,9.533,232.562,0.13,0.134,1,66,1.716,270,7.021,,,,
CAN,North America,Canada,12/08/2020,38454328,120117,681,442.857,8949,6,5.714,3123.628,17.709,11.516,232.718,0.156,0.149,1.01,69,1.794,267,6.943,,,,
CAN,North America,Canada,13/08/2020,38454328,120406,289,375.571,8953,4,4.714,3131.143,7.515,9.767,232.822,0.104,0.123,1.02,67,1.742,299,7.775,,,,
CAN,North America,Canada,14/08/2020,38454328,120829,423,379.571,8968,15,6.286,3142.143,11,9.871,233.212,0.39,0.163,1.03,66,1.716,267,6.943,,,,
CAN,North America,Canada,15/08/2020,38454328,121234,405,384,8977,9,7,3152.675,10.532,9.986,233.446,0.234,0.182,1.03,66,1.716,263,6.839,,,,
CAN,North America,Canada,16/08/2020,38454328,121652,418,383.143,8982,5,7.143,3163.545,10.87,9.964,233.576,0.13,0.186,1.05,61,1.586,263,6.839,,,,
CAN,North America,Canada,17/08/2020,38454328,121889,237,383.286,8986,4,6.857,3169.708,6.163,9.967,233.68,0.104,0.178,1.06,63,1.638,259,6.735,,,,
CAN,North America,Canada,18/08/2020,38454328,122087,198,378.714,8988,2,6.429,3174.857,5.149,9.848,233.732,0.052,0.167,1.09,63,1.638,256,6.657,,,,
CAN,North America,Canada,19/08/2020,38454328,122872,785,393.571,8994,6,6.429,3195.271,20.414,10.235,233.888,0.156,0.167,1.09,62,1.612,255,6.631,,,,
CAN,North America,Canada,20/08/2020,38454328,123154,282,392.571,9007,13,7.714,3202.604,7.333,10.209,234.226,0.338,0.201,1.1,56,1.456,246,6.397,,,,
CAN,North America,Canada,21/08/2020,38454328,123490,336,380.143,9012,5,6.286,3211.342,8.738,9.886,234.356,0.13,0.163,1.11,50,1.3,240,6.241,,,,
CAN,North America,Canada,22/08/2020,38454328,123873,383,377,9016,4,5.571,3221.302,9.96,9.804,234.46,0.104,0.145,1.11,45,1.17,230,5.981,,,,
CAN,North America,Canada,23/08/2020,38454328,124372,499,388.571,9026,10,6.286,3234.278,12.976,10.105,234.72,0.26,0.163,1.12,43,1.118,226,5.877,,,,
CAN,North America,Canada,24/08/2020,38454328,124629,257,391.429,9033,7,6.714,3240.962,6.683,10.179,234.902,0.182,0.175,1.13,42,1.092,238,6.189,,,,
CAN,North America,Canada,25/08/2020,38454328,124896,267,401.286,9035,2,6.714,3247.905,6.943,10.435,234.954,0.052,0.175,1.13,45,1.17,242,6.293,,,,
CAN,North America,Canada,26/08/2020,38454328,125646,750,396.286,9045,10,7.286,3267.409,19.504,10.305,235.214,0.26,0.189,1.14,50,1.3,261,6.787,,,,
CAN,North America,Canada,27/08/2020,38454328,125969,323,402.143,9052,7,6.429,3275.808,8.4,10.458,235.396,0.182,0.167,1.15,52,1.352,252,6.553,,,,
CAN,North America,Canada,28/08/2020,38454328,126417,448,418.143,9056,4,6.286,3287.458,11.65,10.874,235.5,0.104,0.163,1.16,52,1.352,249,6.475,,,,
CAN,North America,Canada,29/08/2020,38454328,126848,431,425,9064,8,6.857,3298.666,11.208,11.052,235.708,0.208,0.178,1.17,54,1.404,244,6.345,,,,
CAN,North America,Canada,30/08/2020,38454328,127310,462,419.714,9075,11,7,3310.681,12.014,10.915,235.994,0.286,0.182,1.18,58,1.508,261,6.787,,,,
CAN,North America,Canada,31/08/2020,38454328,127673,363,434.857,9075,0,6,3320.12,9.44,11.308,235.994,0,0.156,1.2,60,1.56,268,6.969,,,,
CAN,North America,Canada,01/09/2020,38454328,127940,267,434.857,9079,4,6.286,3327.064,6.943,11.308,236.098,0.104,0.163,1.19,56,1.456,269,6.995,,,,
CAN,North America,Canada,02/09/2020,38454328,128948,1008,471.714,9088,9,6.143,3353.277,26.213,12.267,236.332,0.234,0.16,1.2,58,1.508,264,6.865,,,,
CAN,North America,Canada,03/09/2020,38454328,129425,477,493.714,9094,6,6,3365.681,12.404,12.839,236.488,0.156,0.156,1.2,55,1.43,263,6.839,,,,
CAN,North America,Canada,04/09/2020,38454328,129923,498,500.857,9097,3,5.857,3378.631,12.95,13.025,236.566,0.078,0.152,1.21,58,1.508,248,6.449,,,,
CAN,North America,Canada,05/09/2020,38454328,130493,570,520.714,9103,6,5.571,3393.454,14.823,13.541,236.722,0.156,0.145,1.22,49,1.274,226,5.877,,,,
CAN,North America,Canada,06/09/2020,38454328,131124,631,544.857,9104,1,4.143,3409.863,16.409,14.169,236.748,0.026,0.108,1.23,50,1.3,227,5.903,,,,
CAN,North America,Canada,07/09/2020,38454328,131495,371,546,9106,2,4.429,3419.511,9.648,14.199,236.8,0.052,0.115,1.24,45,1.17,226,5.877,,,,
CAN,North America,Canada,08/09/2020,38454328,131895,400,565,9107,1,4,3429.913,10.402,14.693,236.826,0.026,0.104,1.26,52,1.352,262,6.813,,,,
CAN,North America,Canada,09/09/2020,38454328,132142,247,456.286,9108,1,2.857,3436.336,6.423,11.866,236.852,0.026,0.074,1.26,52,1.352,269,6.995,,,,
CAN,North America,Canada,10/09/2020,38454328,133748,1606,617.571,9115,7,3,3478.1,41.764,16.06,237.034,0.182,0.078,1.27,53,1.378,270,7.021,,,,
CAN,North America,Canada,11/09/2020,38454328,134294,546,624.429,9117,2,2.857,3492.299,14.199,16.238,237.086,0.052,0.074,1.27,48,1.248,277,7.203,,,,
CAN,North America,Canada,12/09/2020,38454328,134924,630,633,9125,8,3.143,3508.682,16.383,16.461,237.294,0.208,0.082,1.27,54,1.404,283,7.359,,,,
CAN,North America,Canada,13/09/2020,38454328,135626,702,643.143,9126,1,3.143,3526.937,18.255,16.725,237.32,0.026,0.082,1.28,55,1.43,280,7.281,,,,
CAN,North America,Canada,14/09/2020,38454328,136141,515,663.714,9132,6,3.714,3540.33,13.393,17.26,237.477,0.156,0.097,1.28,68,1.768,299,7.775,,,,
CAN,North America,Canada,15/09/2020,38454328,136659,518,680.571,9133,1,3.714,3553.8,13.471,17.698,237.503,0.026,0.097,1.28,74,1.924,307,7.983,,,,
CAN,North America,Canada,16/09/2020,38454328,138010,1351,838.286,9141,8,4.714,3588.933,35.133,21.8,237.711,0.208,0.123,1.29,84,2.184,320,8.322,,,,
CAN,North America,Canada,17/09/2020,38454328,138803,793,722.143,9150,9,5,3609.555,20.622,18.779,237.945,0.234,0.13,1.29,80,2.08,328,8.53,,,,
CAN,North America,Canada,18/09/2020,38454328,139747,944,779,9155,5,5.429,3634.103,24.549,20.258,238.075,0.13,0.141,1.3,82,2.132,331,8.608,,,,
CAN,North America,Canada,19/09/2020,38454328,140867,1120,849,9162,7,5.286,3663.229,29.125,22.078,238.257,0.182,0.137,1.3,87,2.262,341,8.868,,,,
CAN,North America,Canada,20/09/2020,38454328,141911,1044,897.857,9167,5,5.857,3690.378,27.149,23.349,238.387,0.13,0.152,1.3,88,2.288,369,9.596,,,,
CAN,North America,Canada,21/09/2020,38454328,142774,863,947.571,9173,6,5.857,3712.82,22.442,24.641,238.543,0.156,0.152,1.3,86,2.236,399,10.376,,,,
CAN,North America,Canada,22/09/2020,38454328,143649,875,998.571,9179,6,6.571,3735.574,22.754,25.968,238.699,0.156,0.171,1.29,93,2.418,420,10.922,,,,
CAN,North America,Canada,23/09/2020,38454328,145415,1766,1057.857,9190,11,7,3781.499,45.925,27.509,238.985,0.286,0.182,1.3,94,2.444,434,11.286,,,,
CAN,North America,Canada,24/09/2020,38454328,146663,1248,1122.857,9196,6,6.571,3813.953,32.454,29.2,239.141,0.156,0.171,1.3,100,2.6,462,12.014,,,,
CAN,North America,Canada,25/09/2020,38454328,147753,1090,1143.714,9205,9,7.143,3842.298,28.345,29.742,239.375,0.234,0.186,1.3,115,2.991,497,12.924,,,,
CAN,North America,Canada,26/09/2020,38454328,149094,1341,1175.286,9211,6,7,3877.171,34.873,30.563,239.531,0.156,0.182,1.3,114,2.965,510,13.262,,,,
CAN,North America,Canada,27/09/2020,38454328,150456,1362,1220.714,9217,6,7.143,3912.59,35.419,31.745,239.687,0.156,0.186,1.29,110,2.861,515,13.393,,,,
CAN,North America,Canada,28/09/2020,38454328,151671,1215,1271,9224,7,7.286,3944.185,31.596,33.052,239.869,0.182,0.189,1.28,114,2.965,562,14.615,,,,
CAN,North America,Canada,29/09/2020,38454328,153125,1454,1353.714,9229,5,7.143,3981.997,37.811,35.203,239.999,0.13,0.186,1.27,120,3.121,584,15.187,,,,
CAN,North America,Canada,30/09/2020,38454328,155301,2176,1412.286,9239,10,7,4038.583,56.587,36.726,240.259,0.26,0.182,1.26,125,3.251,610,15.863,,,,
CAN,North America,Canada,01/10/2020,38454328,156961,1660,1471.143,9252,13,8,4081.751,43.168,38.257,240.597,0.338,0.208,1.25,129,3.355,608,15.811,,,,
CAN,North America,Canada,02/10/2020,38454328,158758,1797,1572.143,9258,6,7.571,4128.482,46.731,40.883,240.753,0.156,0.197,1.24,141,3.667,637,16.565,,,,
CAN,North America,Canada,03/10/2020,38454328,160535,1777,1634.429,9280,22,9.857,4174.693,46.211,42.503,241.325,0.572,0.256,1.23,147,3.823,655,17.033,,,,
CAN,North America,Canada,04/10/2020,38454328,162659,2124,1743.286,9370,90,21.857,4229.927,55.234,45.334,243.666,2.34,0.568,1.21,141,3.667,698,18.151,,,,
CAN,North America,Canada,05/10/2020,38454328,164471,1812,1828.571,9423,53,28.429,4277.048,47.121,47.552,245.044,1.378,0.739,1.2,146,3.797,735,19.114,,,,
CAN,North America,Canada,06/10/2020,38454328,166156,1685,1861.571,9442,19,30.429,4320.866,43.818,48.41,245.538,0.494,0.791,1.19,143,3.719,764,19.868,,,,
CAN,North America,Canada,07/10/2020,38454328,168960,2804,1951.286,9465,23,32.286,4393.784,72.918,50.743,246.136,0.598,0.84,1.19,151,3.927,821,21.35,,,,
CAN,North America,Canada,08/10/2020,38454328,171323,2363,2051.714,9491,26,34.143,4455.233,61.45,53.355,246.812,0.676,0.888,1.18,150,3.901,820,21.324,,,,
CAN,North America,Canada,09/10/2020,38454328,173123,1800,2052.143,9502,11,34.857,4502.042,46.809,53.366,247.098,0.286,0.906,1.17,160,4.161,824,21.428,,,,
CAN,North America,Canada,10/10/2020,38454328,175559,2436,2146.286,9515,13,33.571,4565.39,63.348,55.814,247.436,0.338,0.873,1.16,161,4.187,812,21.116,,,,
CAN,North America,Canada,11/10/2020,38454328,178117,2558,2208.286,9545,30,25,4631.91,66.52,57.426,248.217,0.78,0.65,1.16,170,4.421,863,22.442,,,,
CAN,North America,Canada,12/10/2020,38454328,180179,2062,2244,9568,23,20.714,4685.532,53.622,58.355,248.815,0.598,0.539,1.15,186,4.837,874,22.728,,,,
CAN,North America,Canada,13/10/2020,38454328,181864,1685,2244,9573,5,18.714,4729.351,43.818,58.355,248.945,0.13,0.487,1.15,191,4.967,931,24.211,,,,
CAN,North America,Canada,14/10/2020,38454328,182839,975,1982.714,9589,16,17.714,4754.705,25.355,51.56,249.361,0.416,0.461,1.15,191,4.967,947,24.627,,,,
CAN,North America,Canada,15/10/2020,38454328,186881,4042,2222.571,9613,24,17.429,4859.817,105.112,57.798,249.985,0.624,0.453,1.14,198,5.149,979,25.459,,,,
CAN,North America,Canada,16/10/2020,38454328,189385,2504,2323.143,9623,10,17.286,4924.933,65.116,60.413,250.245,0.26,0.45,1.14,206,5.357,960,24.965,,,,
CAN,North America,Canada,17/10/2020,38454328,191730,2345,2310.143,9658,35,20.429,4985.915,60.981,60.075,251.155,0.91,0.531,1.13,209,5.435,980,25.485,,,,
CAN,North America,Canada,18/10/2020,38454328,194106,2376,2284.143,9681,23,19.429,5047.702,61.788,59.399,251.753,0.598,0.505,1.13,209,5.435,999,25.979,,,,
CAN,North America,Canada,19/10/2020,38454328,196321,2215,2306,9704,23,19.429,5105.303,57.601,59.967,252.351,0.598,0.505,1.13,218,5.669,1026,26.681,,,,
CAN,North America,Canada,20/10/2020,38454328,198148,1827,2326.286,9718,14,20.714,5152.814,47.511,60.495,252.715,0.364,0.539,1.13,210,5.461,1038,26.993,,,,
CAN,North America,Canada,21/10/2020,38454328,201437,3289,2656.857,9736,18,21,5238.344,85.53,69.091,253.183,0.468,0.546,1.13,225,5.851,1034,26.889,,,,
CAN,North America,Canada,22/10/2020,38454328,203688,2251,2401,9751,15,19.714,5296.881,58.537,62.438,253.574,0.39,0.513,1.13,228,5.929,1056,27.461,,,,
CAN,North America,Canada,23/10/2020,38454328,206360,2672,2425,9786,35,23.286,5366.366,69.485,63.062,254.484,0.91,0.606,1.14,228,5.929,1069,27.799,,,,
CAN,North America,Canada,24/10/2020,38454328,209148,2788,2488.286,9819,33,23,5438.868,72.502,64.708,255.342,0.858,0.598,1.14,233,6.059,1103,28.683,,,,
CAN,North America,Canada,25/10/2020,38454328,211732,2584,2518,9844,25,23.286,5506.064,67.197,65.48,255.992,0.65,0.606,1.14,232,6.033,1121,29.151,,,,
CAN,North America,Canada,26/10/2020,38454328,213959,2227,2519.714,9876,32,24.571,5563.977,57.913,65.525,256.824,0.832,0.639,1.15,229,5.955,1151,29.932,,,,
CAN,North America,Canada,27/10/2020,38454328,216104,2145,2565.143,9899,23,25.857,5619.758,55.78,66.706,257.422,0.598,0.672,1.14,228,5.929,1180,30.686,,,,
CAN,North America,Canada,28/10/2020,38454328,220213,4109,2682.286,9926,27,27.143,5726.612,106.854,69.753,258.124,0.702,0.706,1.15,223,5.799,1166,30.322,,,,
CAN,North America,Canada,29/10/2020,38454328,222887,2674,2742.714,9954,28,29,5796.149,69.537,71.324,258.853,0.728,0.754,1.15,227,5.903,1196,31.102,,,,
CAN,North America,Canada,30/10/2020,38454328,225586,2699,2746.571,9982,28,28,5866.336,70.187,71.424,259.581,0.728,0.728,1.15,228,5.929,1196,31.102,,,,
CAN,North America,Canada,31/10/2020,38454328,228542,2956,2770.571,10024,42,29.286,5943.206,76.87,72.048,260.673,1.092,0.762,1.16,224,5.825,1214,31.57,,,,
CAN,North America,Canada,01/11/2020,38454328,231999,3457,2895.286,10060,36,30.857,6033.105,89.899,75.292,261.609,0.936,0.802,1.16,227,5.903,1259,32.74,,,,
CAN,North America,Canada,02/11/2020,38454328,235444,3445,3069.286,10085,25,29.857,6122.692,89.587,79.816,262.259,0.65,0.776,1.17,229,5.955,1323,34.404,,,,
CAN,North America,Canada,03/11/2020,38454328,238688,3244,3226.286,10127,42,32.571,6207.052,84.36,83.899,263.351,1.092,0.847,1.18,235,6.111,1349,35.081,,,,
CAN,North America,Canada,04/11/2020,38454328,241961,3273,3106.857,10153,26,32.429,6292.166,85.114,80.793,264.027,0.676,0.843,1.18,252,6.553,1354,35.211,,,,
CAN,North America,Canada,05/11/2020,38454328,244935,2974,3149.714,10224,71,38.571,6369.504,77.338,81.908,265.874,1.846,1.003,1.19,242,6.293,1391,36.173,,,,
CAN,North America,Canada,06/11/2020,38454328,248218,3283,3233.143,10281,57,42.714,6454.878,85.374,84.077,267.356,1.482,1.111,1.2,254,6.605,1385,36.017,,,,
CAN,North America,Canada,07/11/2020,38454328,252140,3922,3371.143,10326,45,43.143,6556.869,101.991,87.666,268.526,1.17,1.122,1.2,259,6.735,1395,36.277,,,,
CAN,North America,Canada,08/11/2020,38454328,255809,3669,3401.429,10380,54,45.714,6652.281,95.412,88.454,269.931,1.404,1.189,1.19,271,7.047,1489,38.721,,,,
CAN,North America,Canada,09/11/2020,38454328,260055,4246,3515.857,10434,54,49.857,6762.698,110.417,91.429,271.335,1.404,1.297,1.19,279,7.255,1528,39.735,,,,
CAN,North America,Canada,10/11/2020,38454328,264649,4594,3708.714,10465,31,48.286,6882.164,119.466,96.445,272.141,0.806,1.256,1.18,300,7.801,1623,42.206,,,,
CAN,North America,Canada,11/11/2020,38454328,268735,4086,3824.857,10507,42,50.571,6988.42,106.256,99.465,273.233,1.092,1.315,1.17,320,8.322,1673,43.506,,,,
CAN,North America,Canada,12/11/2020,38454328,273037,4302,4014.571,10575,68,50.143,7100.293,111.873,104.398,275.002,1.768,1.304,1.17,333,8.66,1748,45.457,,,,
CAN,North America,Canada,13/11/2020,38454328,277596,4559,4196.857,10628,53,49.571,7218.849,118.556,109.139,276.38,1.378,1.289,1.16,342,8.894,1771,46.055,,,,
CAN,North America,Canada,14/11/2020,38454328,282577,4981,4348.143,10711,83,55,7348.38,129.53,113.073,278.538,2.158,1.43,1.16,363,9.44,1802,46.861,,,,
CAN,North America,Canada,15/11/2020,38454328,287318,4741,4501.286,10771,60,55.857,7471.669,123.289,117.055,280.099,1.56,1.453,1.15,377,9.804,1835,47.719,,,,
CAN,North America,Canada,16/11/2020,38454328,292585,5267,4647.143,10833,62,57,7608.636,136.968,120.848,281.711,1.612,1.482,1.14,402,10.454,1934,50.293,,,,
CAN,North America,Canada,17/11/2020,38454328,297390,4805,4677.286,10895,62,61.429,7733.59,124.953,121.632,283.323,1.612,1.597,1.14,403,10.48,1980,51.49,,,,
CAN,North America,Canada,18/11/2020,38454328,302192,4802,4779.571,10968,73,65.857,7858.465,124.875,124.292,285.221,1.898,1.713,1.13,423,11,1993,51.828,,,,
CAN,North America,Canada,19/11/2020,38454328,306468,4276,4775.857,11025,57,64.286,7969.662,111.197,124.196,286.704,1.482,1.672,1.13,419,10.896,1959,50.944,,,,
CAN,North America,Canada,20/11/2020,38454328,311109,4641,4787.571,11123,98,70.714,8090.351,120.689,124.5,289.252,2.548,1.839,1.13,420,10.922,2004,52.114,,,,
CAN,North America,Canada,21/11/2020,38454328,315751,4642,4739.143,11202,79,70.143,8211.065,120.715,123.241,291.307,2.054,1.824,1.13,422,10.974,2068,53.778,,,,
CAN,North America,Canada,22/11/2020,38454328,320719,4968,4771.571,11271,69,71.429,8340.258,129.192,124.084,293.101,1.794,1.857,1.13,443,11.52,2104,54.714,,,,
CAN,North America,Canada,23/11/2020,38454328,326424,5705,4834.143,11343,72,72.857,8488.615,148.358,125.711,294.973,1.872,1.895,1.13,450,11.702,2211,57.497,,,,
CAN,North America,Canada,24/11/2020,38454328,331842,5418,4921.714,11390,47,70.714,8629.51,140.894,127.989,296.196,1.222,1.839,1.13,451,11.728,2255,58.641,,,,
CAN,North America,Canada,25/11/2020,38454328,337555,5713,5051.857,11453,63,69.286,8778.076,148.566,131.373,297.834,1.638,1.802,1.13,442,11.494,2287,59.473,,,,
CAN,North America,Canada,26/11/2020,38454328,342444,4889,5139.429,11549,96,74.857,8905.213,127.138,133.65,300.33,2.496,1.947,1.12,455,11.832,2449,63.686,,,,
CAN,North America,Canada,27/11/2020,38454328,347466,5022,5193.857,11641,92,74,9035.81,130.596,135.066,302.723,2.392,1.924,1.12,465,12.092,2500,65.012,,,,
